Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties
CHEMBL2314734,,None,367.4,0,3,2,COc1ccc2c(c1OC(C)=O)CN1CCc3cc4c(cc3C1C2)OCO4,IC50,'=',420,nM,6.38,,,UO_0000065,,,,,0,CHEMBL4339971,Antagonist activity at D2 receptor (unknown origin) expressed in CHOK1 cells assessed as inhibition of dopamine-induced calcium flux preincubated for 60 mins at 37 degC followed by 15 mins incubation under room temperature and subsequent dopamine addition measured after 20 secs for 100 secs by calcium-4 dye based FLIPR assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4339211,1,Scientific Literature,Bioorg Med Chem,2019,None,
CHEMBL1086756,,None,513.51,2,6.12,36,CCCn1c(-c2ccccc2)cc(C(=O)NCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1C,IC50,'=',3736,nM,5.43,,,UO_0000065,10.57,0.21,-0.69,13.4,0,CHEMBL1101348,Inhibition of dopamine D2 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1154983,1,Scientific Literature,Bioorg Med Chem Lett,2010,None,
CHEMBL8809,RACLOPRIDE,1.0,347.24,0,2.92,RAC,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,IC50,'=',1.83,nM,8.74,,,UO_0000065,25.16,0.54,5.82,14.14,0,CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL19331,,None,135.17,0,1.36,1,Oc1ccc2c(c1)CCN2,IC50,'=',1030,nM,5.99,,,UO_0000065,44.29,0.82,4.63,18.56,0,CHEMBL671650,Inhibitory concentration against binding of [3H]spiperone to human D2 dopaminergic receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1129926,1,Scientific Literature,Bioorg Med Chem Lett,1997,None,
CHEMBL4778957,,None,409.53,0,2.75,5h,COc1ccccc1N1CCN(CCCN(C(=O)c2ccccc2)C2COC2)CC1,IC50,'=',3765,nM,5.42,,,UO_0000065,,,,,0,CHEMBL4686220,Antagonist activity at human D2 receptor expressed in HEK293 cells incubated for 60 mins by Eu-cAMP tracer based LANCE ultra cAMP assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680230,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 1.0 hr
CHEMBL4776840,,None,473.57,0,3.63,9e,O=S(=O)(c1ccccc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,IC50,'=',1.9,nM,8.72,,,UO_0000065,,,,,0,CHEMBL4686220,Antagonist activity at human D2 receptor expressed in HEK293 cells incubated for 60 mins by Eu-cAMP tracer based LANCE ultra cAMP assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680230,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 1.0 hr
CHEMBL503468,,None,770.97,2,10.44,8,O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,IC50,'=',700,nM,6.16,,,UO_0000065,7.98,0.15,-4.29,6.39,0,CHEMBL965249,Binding affinity to human dopamine D2 receptor,B,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1150432,1,Scientific Literature,J Med Chem,2008,None,
CHEMBL4068455,,None,487.65,0,4.54,14,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCCCNC(=O)c2cc3ccccc3[nH]2)C1,IC50,'=',3647.5,nM,5.44,,,UO_0000065,11.15,0.21,0.9,7.24,0,CHEMBL4011224,Antagonist activity at human dopamine D2 receptor expressed in forskolin stimulated-HEK293 cells coexpressing renilla luciferase-fused Galphai1/GFP10-fused Ggamma2 assessed as inhibition of quinpirole-induced Galphai1 activation by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4007493,1,Scientific Literature,J Med Chem,2017,CHEMBL3307715,
CHEMBL4513262,,None,374.28,0,4.22,(S)-4,COc1ccc2c(c1OC)-c1ccc(Br)c3c1[C@H](C2)N(C)CC3,IC50,'=',1949.84,nM,5.71,,,UO_0000065,15.26,0.34,1.49,26.31,0,CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL4087132,,None,481.01,0,4.02,12i,Cc1nc2n(c(=O)c1CCN1CCN(c3cccc4sccc34)CC1)CCCC2(F)F.Cl,IC50,'=',3.51,nM,8.46,,,UO_0000065,,,,,0,CHEMBL4045104,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4043141,1,Scientific Literature,Bioorg Med Chem,2017,None,
CHEMBL3797209,,None,315.46,0,3.26,3,CCCN(CCC)[C@@H]1Cc2cccc3c2n(c(=O)n3CCC)C1,IC50,'=',157.8,nM,6.8,,,UO_0000065,21.56,0.4,3.54,22.55,0,CHEMBL4011220,Antagonist activity at renilla luciferase-tagged human dopamine D2 receptor expressed in HEK293 cells coexpressing mVenus-fused beta-arrestin 2 assessed as reduction in quinpirole-mediated beta-arrestin 2 recruitment preincubated for 15 mins followed by quinpirole addition measured for 1 sec by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4007493,1,Scientific Literature,J Med Chem,2017,CHEMBL3307715,
CHEMBL4285839,,None,437.54,0,2.17,3h,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4c3OCCO4)CC1)[C@H]1C=C[C@@H]2C1,IC50,'=',9.8,nM,8.01,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4279645,,None,469.61,0,1.78,4b,O=C1[C@@H]2[C@@H]3C[C@@H]([C@@H](O)[C@H]3O)[C@@H]2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,IC50,'=',14.1,nM,7.85,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4278581,,None,435.59,0,3.61,3g,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3cccc4ccsc34)CC1)[C@H]1C=C[C@@H]2C1,IC50,'=',5.3,nM,8.28,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL341497,,None,292.43,0,3.61,5a,c1ccc([C@H]2C[C@@H]2CN2CCN(c3ccccc3)CC2)cc1,IC50,'=',37,nM,7.43,,,UO_0000065,25.41,0.46,3.82,114.69,0,CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133592,1,Scientific Literature,J Med Chem,2000,None,
CHEMBL1202221,,None,407.78,0,4.27,5c,Br.Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1,IC50,'=',146,nM,6.84,,,UO_0000065,20.91,0.41,2.57,105.49,0,CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133592,1,Scientific Literature,J Med Chem,2000,None,
CHEMBL1944695,,None,463.6,0,3.49,22,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3ccc(CNCCc4ccccc4)cc3)c2s1,IC50,'=',1995.26,nM,5.7,,,UO_0000065,12.3,0.24,2.21,5.85,0,CHEMBL1947794,Displacement of radiolabeled spiperone from dopamine D2 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1944599,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,
CHEMBL8809,RACLOPRIDE,1.0,347.24,0,2.92,RAC,CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,IC50,'=',1.82,nM,8.74,,,UO_0000065,25.17,0.54,5.82,14.14,0,CHEMBL4345338,Antagonist activity at C-terminal RLuc8-fused D2 long receptor (unknown origin) transfected in human HEK293T cells co-expressing N-terminal Venus-tagged beta-arrestin2 assessed as increase in beta-arrestin2 recruitment measured after 5 mins in presence of coelenterazine H by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4342494,1,Scientific Literature,ACS Med Chem Lett,2020,None,
CHEMBL4453069,,None,298.35,0,0.63,27; CAB02-029HP,O=C(CN1CCN(c2ccccn2)CC1)Nc1cncnc1,IC50,'=',94255,nM,4.03,,,UO_0000065,,,,,0,CHEMBL4392176,Antagonist activity at human D2L receptor expressed in CHOK1 cells assessed as suppression of dopamine-induced inhibition of forskolin-stimulated cAMP accumulation measured after 30 mins by Eu-cAMP tracer based TR-FRET assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4390675,1,Scientific Literature,J Med Chem,2019,None,
CHEMBL3805327,,None,470.83,0,4.99,9l,CNC(=O)c1ccc(Cl)c(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,IC50,'=',58.5,nM,7.23,,,UO_0000065,,,,,0,CHEMBL3806800,Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3804825,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,
CHEMBL415300,ISOCLOZAPINE,None,326.83,0,3.72,3,CN1CCN(C2=Nc3ccccc3Nc3ccc(Cl)cc32)CC1,IC50,'=',34,nM,7.47,,,UO_0000065,22.85,0.44,3.75,24.19,0,CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132638,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL1944691,,None,481.59,0,3.63,18,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCc3cccc(CNCCc4ccccc4F)c3)c2s1,IC50,'=',398.11,nM,6.4,,,UO_0000065,13.29,0.26,2.77,6.57,0,CHEMBL1947794,Displacement of radiolabeled spiperone from dopamine D2 receptor,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1944599,1,Scientific Literature,Bioorg Med Chem Lett,2012,None,
CHEMBL3287403,,None,462.38,0,4.43,"8a, s-trans isomer",O/N=C/c1cnn2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc12,IC50,'=',3.802,nM,8.42,,,UO_0000065,18.21,0.37,3.99,12.84,0,CHEMBL3293231,Antagonist activity at human dopamine D2 short receptor transiently expressed in HEK293 cells assessed as inhibition of beta-arrestin recruitment after 6 hrs by chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286313,1,Scientific Literature,J Med Chem,2014,CHEMBL3307715,
CHEMBL2028019,CARIPRAZINE,4.0,427.42,0,4.34,"2b, cariprazine, RGH-188",CN(C)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1,IC50,'=',1.7,nM,8.77,,,UO_0000065,20.52,0.43,4.43,22.59,0,CHEMBL3293231,Antagonist activity at human dopamine D2 short receptor transiently expressed in HEK293 cells assessed as inhibition of beta-arrestin recruitment after 6 hrs by chemiluminescence assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3286313,1,Scientific Literature,J Med Chem,2014,CHEMBL3307715,
CHEMBL315772,,None,328.84,0,4.06,1b,CN(C)CC1CC2c3ccccc3Cc3ccc(Cl)cc3N2O1,IC50,'=',8.71,nM,8.06,,,UO_0000065,24.51,0.48,4,51.3,0,CHEMBL672502,Binding affinity against Dopamine receptor D2L,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1135009,1,Scientific Literature,Bioorg Med Chem Lett,2002,None,
CHEMBL3806047,,None,450.41,0,4.64,9j,CNC(=O)c1cc(C)cc(OCCCCN2CCN(c3cccc(Cl)c3Cl)CC2)c1,IC50,'=',89.8,nM,7.05,,,UO_0000065,,,,,0,CHEMBL3806800,Antagonistic activity at human dopamine D2 receptor measured after 60 mins by Ultra Lance cAMP assay,F,BAO_0000357,single protein format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3804825,1,Scientific Literature,Bioorg Med Chem Lett,2016,None,
CHEMBL301242,,None,508.45,2,5.54,5,O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc2c1-c1ccccc1C2=O,IC50,'=',35.6,nM,7.45,,,UO_0000065,,,,,0,CHEMBL827419,Mitogenic stimulation or antagonism of 30 nM quinpirole-stimulated mitogenesis in CHO cells expressing human dopamine D2 receptor,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139520,1,Scientific Literature,J Med Chem,2005,CHEMBL3308072,
CHEMBL4594046,,None,380.45,0,2.41,53,COc1cccc(OCCN2CCN(C(=O)c3cc4cnccc4[nH]3)CC2)c1,IC50,'=',7400,nM,5.13,,,UO_0000065,,,,,0,CHEMBL4406527,Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4402608,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL430798,,None,441.43,0,3.35,18a,CN1CCN(C2=Nc3ccccc3Oc3ccc(OS(=O)(=O)C(F)(F)F)cc32)CC1,IC50,'=',52,nM,7.28,,,UO_0000065,16.5,0.33,3.93,10.2,0,CHEMBL671075,Binding affinity towards human Dopamine receptor D2,B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1132638,1,Scientific Literature,J Med Chem,1999,None,
CHEMBL3323003,,None,429.53,0,2.61,17,O=C(NCCCCN1CCN(c2ncnc3ccccc23)CC1)c1cn2ccccc2n1,IC50,'=',248,nM,6.61,,,UO_0000065,15.38,0.28,4,8.4,0,CHEMBL3372144,Antagonist activity against human D2LR expressed in CHOK1 cells assessed as inhibition of pergolide-induced beta-arrestin translocation by beta-galactosidase based beta-arrestin recruitment assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO-K1,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3351252,1,Scientific Literature,J Med Chem,2014,CHEMBL3307512,
CHEMBL4763837,,None,466.58,0,3.72,6,O=C1NCC(=O)N(CCCCN2CCN(c3cccc4sccc34)CC2)c2cc(F)ccc21,IC50,'=',34.67,nM,7.46,,,UO_0000065,,,,,0,CHEMBL4708967,Antagonist activity at D2 receptor (unknown origin) preincubated for 60 mins followed by addition of Eu-cAMP and measured after 60 mins by plate reader method,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4706522,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 2.0 hr
CHEMBL1201192,ARMODAFINIL,4.0,273.36,0,2.01,(R)-2; (R)-Modafinil,NC(=O)C[S@@+]([O-])C(c1ccccc1)c1ccccc1,IC50,'=',2.1,nM,8.68,,,UO_0000065,31.74,0.62,6.67,13.12,0,CHEMBL3863997,Antagonist activity at DRD2 (unknown origin) expressed in HEK293T cells transfected with Galphai1-RLuc8 and gamma2-GFP10 assessed as inhibition of quinpirole-induced Gi1 activation pre-incubated with quinpirole for 10 mins before compound incubation for 10 mins by BRET assay,B,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK-293T,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL3862037,1,Scientific Literature,J Med Chem,2016,CHEMBL3706569,
CHEMBL61657,,None,348.42,0,3.6,3c,Fc1ccc(-c2cncc(CN3CCN(c4ccccn4)CC3)c2)cc1,IC50,'=',60,nM,7.22,,,UO_0000065,20.73,0.38,3.62,22.39,0,CHEMBL671073,Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.,B,BAO_0000219,cell-based format,None,None,None,A9L,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130912,1,Scientific Literature,Bioorg Med Chem Lett,1998,None,
CHEMBL302183,,None,349.41,0,3,3a,Fc1ccc(-c2cncc(CN3CCN(c4ncccn4)CC3)c2)cc1,IC50,'=',120,nM,6.92,,,UO_0000065,19.81,0.36,3.92,15.33,0,CHEMBL671073,Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.,B,BAO_0000219,cell-based format,None,None,None,A9L,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130912,1,Scientific Literature,Bioorg Med Chem Lett,1998,None,
CHEMBL1202211,,None,437.81,0,4.27,5n,Br.COc1cc(Cl)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,IC50,'=',17,nM,7.77,,,UO_0000065,21.77,0.42,3.5,49.46,0,CHEMBL671074,"Binding affinity to dopamine receptor D2 cloned from human, using [3H]- YM09151 as competitive ligand",B,BAO_0000357,single protein format,None,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1133592,1,Scientific Literature,J Med Chem,2000,None,
CHEMBL496739,,None,391.52,0,4.07,5i,Cc1cccc(N2CCN(CCCCNC(=O)c3cc4ccccc4o3)CC2)c1,IC50,'=',1240,nM,5.91,,,UO_0000065,,,,,0,CHEMBL959904,Antagonist activity at human dopamine D2S receptor expressed in CHO cells by [35S]GTPgammaS binding assay,F,BAO_0000219,cell-based format,Homo sapiens,None,None,CHO,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1139353,1,Scientific Literature,J Med Chem,2009,CHEMBL3308072,
CHEMBL4286905,,None,437.54,0,4.24,8b,O=C1c2cccc(F)c2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,IC50,'=',38.1,nM,7.42,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL61682,,None,365.43,0,4.35,3d,Fc1ccc(-c2cncc(CN3CCN(c4ccccc4F)CC3)c2)cc1,IC50,'=',25,nM,7.6,,,UO_0000065,20.8,0.38,3.25,39.25,0,CHEMBL671073,Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.,B,BAO_0000219,cell-based format,None,None,None,A9L,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL1130912,1,Scientific Literature,Bioorg Med Chem Lett,1998,None,
CHEMBL4277532,,None,436.58,0,3.01,3j,O=C1[C@@H]2[C@H](C(=O)N1CCCCN1CCN(c3nsc4ccccc34)CC1)[C@H]1C=C[C@@H]2C1,IC50,'=',4.2,nM,8.38,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4285479,,None,407.54,0,2.83,3k,O=C1[C@@H]2[C@H](C(=O)N1CCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,IC50,'=',119,nM,6.92,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4280084,,None,457.6,0,1.92,4a,O=C1C2CC(O)C(O)CC2C(=O)N1CCCCN1CCN(c2cccc3sccc23)CC1,IC50,'=',9.4,nM,8.03,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4280940,,None,439.53,0,3.96,3a,O=C1[C@@H]2[C@H]3CC[C@H](C3)[C@@H]2C(=O)N1CCCCN1CCC(c2noc3cc(F)ccc23)CC1,IC50,'=',4.8,nM,8.32,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
CHEMBL4550539,,None,388.47,0,3.49,105,O=C(c1cc2ccccc2[nH]1)N1CCN(CCOc2ccc3[nH]ccc3c2)CC1,IC50,'=',440,nM,6.36,,,UO_0000065,,,,,0,CHEMBL4406527,Antagonist activity at human D2R expressed in CHOK1 cells assessed as inhibition of dopamine-induced beta-arrestin recruitment measured after 120 mins by beta-galactosidase based PathHunter assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4402608,1,Scientific Literature,J Med Chem,2020,None,
CHEMBL4787495,,None,491.56,0,3.77,9f,O=S(=O)(c1ccc(F)cc1)N(CCCN1CCC(c2noc3cc(F)ccc23)CC1)C1COC1,IC50,'=',3,nM,8.52,,,UO_0000065,,,,,0,CHEMBL4686220,Antagonist activity at human D2 receptor expressed in HEK293 cells incubated for 60 mins by Eu-cAMP tracer based LANCE ultra cAMP assay,A,BAO_0000219,cell-based format,Homo sapiens,None,None,HEK293,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4680230,1,Scientific Literature,Eur J Med Chem,2020,None,TIME = 1.0 hr
CHEMBL4292655,,None,421.57,0,3.22,3l,O=C1[C@@H]2[C@H](C(=O)N1CCCN1CCN(c3cccc4sccc34)CC1)[C@H]1C=C[C@@H]2C1,IC50,'=',32.4,nM,7.49,,,UO_0000065,,,,,0,CHEMBL4254801,Antagonist activity at dopamine D2 receptor (unknown origin) after 60 mins by Ultra lance cAMP assay,F,BAO_0000019,assay format,Homo sapiens,None,None,None,None,,,,CHEMBL217,Dopamine D2 receptor,Homo sapiens,SINGLE PROTEIN,CHEMBL4251643,1,Scientific Literature,Eur J Med Chem,2018,None,
